"# monster_init.csv",,,,,
"# 怪物初始化配置表",,,,,
"# 规则名","属性","是否temp字段","计算公式","计算参数","备注"
"auto","auto","auto","auto","auto","auto"
"lhs1_right","defense",0,"CALC_MONSTER_INIT_ATTRIB",342,"物理防御"
"lhs1_right","agility",0,"CALC_MONSTER_INIT_ATTRIB",79,"敏捷"
"lhs1_right","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs1_right","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1680,"最大生命值"
"lhs1_right","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs1_right","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs1_right","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs1_right","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs1_right","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs1_right","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"lhs1_right","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"lhs1_right","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs1_right","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs1_right","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·一层(boss)",,,,,
"lhs1_boss","attack",0,"CALC_MONSTER_INIT_ATTRIB",50,"攻击"
"lhs1_boss","defense",0,"CALC_MONSTER_INIT_ATTRIB",427,"物理防御"
"lhs1_boss","agility",0,"CALC_MONSTER_INIT_ATTRIB",72,"敏捷"
"lhs1_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs1_boss","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",5600,"最大生命值"
"lhs1_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs1_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs1_boss","mp",0,"CALC_INIT_MP",1,"能量值"
"lhs1_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs1_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs1_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"lhs1_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"lhs1_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs1_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs1_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·二层(上)",,,,,
"lhs2_up","attack",0,"CALC_MONSTER_INIT_ATTRIB",30,"攻击"
"lhs2_up","defense",0,"CALC_MONSTER_INIT_ATTRIB",359,"物理防御"
"lhs2_up","agility",0,"CALC_MONSTER_INIT_ATTRIB",71,"敏捷"
"lhs2_up","speed",0,"CALC_MONSTER_INIT_SPD",0,"速度"
"lhs2_up","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1008,"最大生命值"
"lhs2_up","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs2_up","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs2_up","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs2_up","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs2_up","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs2_up","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",111,"效果命中"
"lhs2_up","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",50,"效果抵抗"
"lhs2_up","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs2_up","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs2_up","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·二层(左)",,,,,
"lhs2_left","attack",0,"CALC_MONSTER_INIT_ATTRIB",30,"攻击"
"lhs2_left","defense",0,"CALC_MONSTER_INIT_ATTRIB",359,"物理防御"
"lhs2_left","agility",0,"CALC_MONSTER_INIT_ATTRIB",71,"敏捷"
"lhs2_left","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs2_left","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1008,"最大生命值"
"lhs2_left","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs2_left","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs2_left","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs2_left","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs2_left","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs2_left","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",111,"效果命中"
"lhs2_left","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",50,"效果抵抗"
"lhs2_left","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs2_left","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs2_left","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·二层(下)",,,,,
"lhs2_down","attack",0,"CALC_MONSTER_INIT_ATTRIB",30,"攻击"
"lhs2_down","defense",0,"CALC_MONSTER_INIT_ATTRIB",359,"物理防御"
"lhs2_down","agility",0,"CALC_MONSTER_INIT_ATTRIB",71,"敏捷"
"lhs2_down","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs2_down","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1008,"最大生命值"
"lhs2_down","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs2_down","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs2_down","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs2_down","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs2_down","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs2_down","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",111,"效果命中"
"lhs2_down","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",50,"效果抵抗"
"lhs2_down","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs2_down","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs2_down","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·二层(右)",,,,,
"lhs2_right","attack",0,"CALC_MONSTER_INIT_ATTRIB",40,"攻击"
"lhs2_right","defense",0,"CALC_MONSTER_INIT_ATTRIB",478,"物理防御"
"lhs2_right","agility",0,"CALC_MONSTER_INIT_ATTRIB",87,"敏捷"
"lhs2_right","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs2_right","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",3024,"最大生命值"
"lhs2_right","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs2_right","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs2_right","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs2_right","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs2_right","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs2_right","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",111,"效果命中"
"lhs2_right","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",50,"效果抵抗"
"lhs2_right","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs2_right","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs2_right","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·二层(boss)",,,,,
"lhs2_boss","attack",0,"CALC_MONSTER_INIT_ATTRIB",100,"攻击"
"lhs2_boss","defense",0,"CALC_MONSTER_INIT_ATTRIB",598,"物理防御"
"lhs2_boss","agility",0,"CALC_MONSTER_INIT_ATTRIB",79,"敏捷"
"lhs2_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs2_boss","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",10080,"最大生命值"
"lhs2_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs2_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs2_boss","mp",0,"CALC_INIT_MP",1,"能量值"
"lhs2_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs2_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs2_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",111,"效果命中"
"lhs2_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",50,"效果抵抗"
"lhs2_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs2_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs2_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·三层(上)",,,,,
"lhs3_up","attack",0,"CALC_MONSTER_INIT_ATTRIB",57,"攻击"
"lhs3_up","defense",0,"CALC_MONSTER_INIT_ATTRIB",466,"物理防御"
"lhs3_up","agility",0,"CALC_MONSTER_INIT_ATTRIB",78,"敏捷"
"lhs3_up","speed",0,"CALC_MONSTER_INIT_SPD",0,"速度"
"lhs3_up","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1108,"最大生命值"
"lhs3_up","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs3_up","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs3_up","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs3_up","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs3_up","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs3_up","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",222,"效果命中"
"lhs3_up","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"lhs3_up","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs3_up","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs3_up","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·三层(左)",,,,,
"lhs3_left","attack",0,"CALC_MONSTER_INIT_ATTRIB",57,"攻击"
"lhs3_left","defense",0,"CALC_MONSTER_INIT_ATTRIB",466,"物理防御"
"lhs3_left","agility",0,"CALC_MONSTER_INIT_ATTRIB",78,"敏捷"
"lhs3_left","speed",0,"CALC_MONSTER_INIT_SPD",0,"速度"
"lhs3_left","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1108,"最大生命值"
"lhs3_left","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs3_left","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs3_left","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs3_left","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs3_left","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs3_left","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",222,"效果命中"
"lhs3_left","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"lhs3_left","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs3_left","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs3_left","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·三层(下)",,,,,
"lhs3_down","attack",0,"CALC_MONSTER_INIT_ATTRIB",57,"攻击"
"lhs3_down","defense",0,"CALC_MONSTER_INIT_ATTRIB",466,"物理防御"
"lhs3_down","agility",0,"CALC_MONSTER_INIT_ATTRIB",78,"敏捷"
"lhs3_down","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs3_down","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1108,"最大生命值"
"lhs3_down","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs3_down","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs3_down","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs3_down","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs3_down","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs3_down","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",222,"效果命中"
"lhs3_down","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"lhs3_down","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs3_down","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs3_down","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·三层(右)",,,,,
"lhs3_right","attack",0,"CALC_MONSTER_INIT_ATTRIB",76,"攻击"
"lhs3_right","defense",0,"CALC_MONSTER_INIT_ATTRIB",622,"物理防御"
"lhs3_right","agility",0,"CALC_MONSTER_INIT_ATTRIB",95,"敏捷"
"lhs3_right","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs3_right","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",3326,"最大生命值"
"lhs3_right","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs3_right","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs3_right","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs3_right","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs3_right","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs3_right","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",222,"效果命中"
"lhs3_right","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"lhs3_right","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs3_right","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs3_right","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·三层(boss)",,,,,
"lhs3_boss","attack",0,"CALC_MONSTER_INIT_ATTRIB",190,"攻击"
"lhs3_boss","defense",0,"CALC_MONSTER_INIT_ATTRIB",778,"物理防御"
"lhs3_boss","agility",0,"CALC_MONSTER_INIT_ATTRIB",87,"敏捷"
"lhs3_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs3_boss","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",11088,"最大生命值"
"lhs3_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs3_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs3_boss","mp",0,"CALC_INIT_MP",1,"能量值"
"lhs3_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs3_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs3_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",222,"效果命中"
"lhs3_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"lhs3_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs3_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs3_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·四层(上)",,,,,
"lhs4_up","attack",0,"CALC_MONSTER_INIT_ATTRIB",102,"攻击"
"lhs4_up","defense",0,"CALC_MONSTER_INIT_ATTRIB",606,"物理防御"
"lhs4_up","agility",0,"CALC_MONSTER_INIT_ATTRIB",82,"敏捷"
"lhs4_up","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs4_up","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1663,"最大生命值"
"lhs4_up","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs4_up","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs4_up","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs4_up","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs4_up","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs4_up","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",333,"效果命中"
"lhs4_up","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",150,"效果抵抗"
"lhs4_up","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs4_up","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs4_up","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·四层(左)",,,,,
"lhs4_left","attack",0,"CALC_MONSTER_INIT_ATTRIB",102,"攻击"
"lhs4_left","defense",0,"CALC_MONSTER_INIT_ATTRIB",606,"物理防御"
"lhs4_left","agility",0,"CALC_MONSTER_INIT_ATTRIB",82,"敏捷"
"lhs4_left","speed",0,"CALC_MONSTER_INIT_SPD",0,"速度"
"lhs4_left","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1663,"最大生命值"
"lhs4_left","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs4_left","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs4_left","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs4_left","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs4_left","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs4_left","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",333,"效果命中"
"lhs4_left","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",150,"效果抵抗"
"lhs4_left","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs4_left","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs4_left","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·四层(下)",,,,,
"lhs4_down","attack",0,"CALC_MONSTER_INIT_ATTRIB",102,"攻击"
"lhs4_down","defense",0,"CALC_MONSTER_INIT_ATTRIB",606,"物理防御"
"lhs4_down","agility",0,"CALC_MONSTER_INIT_ATTRIB",82,"敏捷"
"lhs4_down","speed",0,"CALC_MONSTER_INIT_SPD",0,"速度"
"lhs4_down","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",1663,"最大生命值"
"lhs4_down","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs4_down","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs4_down","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs4_down","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs4_down","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs4_down","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",333,"效果命中"
"lhs4_down","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",150,"效果抵抗"
"lhs4_down","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs4_down","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs4_down","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·四层(右)",,,,,
"lhs4_right","attack",0,"CALC_MONSTER_INIT_ATTRIB",136,"攻击"
"lhs4_right","defense",0,"CALC_MONSTER_INIT_ATTRIB",809,"物理防御"
"lhs4_right","agility",0,"CALC_MONSTER_INIT_ATTRIB",100,"敏捷"
"lhs4_right","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs4_right","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",4989,"最大生命值"
"lhs4_right","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs4_right","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs4_right","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs4_right","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs4_right","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs4_right","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",333,"效果命中"
"lhs4_right","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",150,"效果抵抗"
"lhs4_right","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs4_right","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs4_right","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·四层(boss)",,,,,
"lhs4_boss","attack",0,"CALC_MONSTER_INIT_ATTRIB",342,"攻击"
"lhs4_boss","defense",0,"CALC_MONSTER_INIT_ATTRIB",1011,"物理防御"
"lhs4_boss","agility",0,"CALC_MONSTER_INIT_ATTRIB",91,"敏捷"
"lhs4_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs4_boss","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",16632,"最大生命值"
"lhs4_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs4_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs4_boss","mp",0,"CALC_INIT_MP",1,"能量值"
"lhs4_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs4_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs4_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",333,"效果命中"
"lhs4_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",150,"效果抵抗"
"lhs4_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs4_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs4_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·五层(上)",,,,,
"lhs5_up","attack",0,"CALC_MONSTER_INIT_ATTRIB",174,"攻击"
"lhs5_up","defense",0,"CALC_MONSTER_INIT_ATTRIB",667,"物理防御"
"lhs5_up","agility",0,"CALC_MONSTER_INIT_ATTRIB",90,"敏捷"
"lhs5_up","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs5_up","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",2494,"最大生命值"
"lhs5_up","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs5_up","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs5_up","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs5_up","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"lhs5_up","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"lhs5_up","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",444,"效果命中"
"lhs5_up","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",200,"效果抵抗"
"lhs5_up","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"lhs5_up","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"lhs5_up","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 光之魂石·五层(左)",,,,,
"lhs5_left","attack",0,"CALC_MONSTER_INIT_ATTRIB",174,"攻击"
"lhs5_left","defense",0,"CALC_MONSTER_INIT_ATTRIB",667,"物理防御"
"lhs5_left","agility",0,"CALC_MONSTER_INIT_ATTRIB",90,"敏捷"
"lhs5_left","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"lhs5_left","max_hp",0,"CALC_MONSTER_INIT_ATTRIB",2494,"最大生命值"
"lhs5_left","hp",0,"CALC_INIT_HP",1,"生命值"
"lhs5_left","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"lhs5_left","mp",0,"CALC_INIT_MP",3,"能量值"
"lhs5_left","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
