"# instance_formation.csv",,,,,,
"# 副本配置表",,,,,,
"# 副本ID","物件编号","物件编号脚本","物件编号脚本参数","始化计算脚本","始化脚本参数","备注"
"auto","auto","auto","auto","auto","auto","auto"
"wenkemu7n","""5093""",30004,5093,30005,"([""rank"":2,""star"":6,""level"":33,""is_boss"":@TRUE])","独眼巨人·水"
"# 温克姆海岸·1·地狱",,,,,,
"wenkemu1h","""4031""",30004,4031,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","驱邪巫女·火"
"wenkemu1h","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu1h","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu1h","""5061""",30004,5061,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","竖琴仙子·火"
"# 温克姆海岸·2·地狱",,,,,,
"wenkemu2h","""4042""",30004,4042,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu2h","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu2h","""5062""",30004,5062,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","竖琴仙子·风"
"wenkemu2h","""4052""",30004,4052,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"# 温克姆海岸·3·地狱",,,,,,
"wenkemu3h","""4041""",30004,4041,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","魔法学徒·火"
"wenkemu3h","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu3h","""5062""",30004,5062,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","竖琴仙子·风"
"wenkemu3h","""5062""",30004,5062,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","竖琴仙子·风"
"# 温克姆海岸·4·地狱",,,,,,
"wenkemu4h","""4042""",30004,4042,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu4h","""5062""",30004,5062,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","竖琴仙子·风"
"wenkemu4h","""4053""",30004,4053,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","圣殿骑士·水"
"wenkemu4h","""4053""",30004,4053,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","圣殿骑士·水"
"# 温克姆海岸·5·地狱",,,,,,
"wenkemu5h","""5063""",30004,5063,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","竖琴仙子·水"
"wenkemu5h","""5063""",30004,5063,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","竖琴仙子·水"
"wenkemu5h","""4042""",30004,4042,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu5h","""4042""",30004,4042,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","魔法学徒·风"
"# 温克姆海岸·6·地狱",,,,,,
"wenkemu6h","""4052""",30004,4052,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu6h","""4052""",30004,4052,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu6h","""4031""",30004,4031,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","驱邪巫女·火"
"wenkemu6h","""4031""",30004,4031,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","驱邪巫女·火"
"# 温克姆海岸·7·地狱",,,,,,
"wenkemu7h","""4051""",30004,4051,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","圣殿骑士·火"
"wenkemu7h","""5061""",30004,5061,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","竖琴仙子·火"
"wenkemu7h","""5064""",30004,5064,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","竖琴仙子·光"
"wenkemu7h","""5074""",30004,5074,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@TRUE])","战斗天使·光"
"# 索罗尔废墟·1·普通",,,,,,
"suoluoer1e","""6021""",30004,6021,30005,"([""rank"":2,""star"":2,""level"":28,""is_boss"":@FALSE])","J先生·火"
"suoluoer1e","""6021""",30004,6021,30005,"([""rank"":2,""star"":2,""level"":28,""is_boss"":@FALSE])","J先生·火"
"suoluoer1e","""6021""",30004,6021,30005,"([""rank"":2,""star"":2,""level"":28,""is_boss"":@FALSE])","J先生·火"
"suoluoer1e","""6031""",30004,6031,30005,"([""rank"":2,""star"":4,""level"":28,""is_boss"":@FALSE])","车轮怪·火"
"# 索罗尔废墟·2·普通",,,,,,
"suoluoer2e","""6031""",30004,6031,30005,"([""rank"":2,""star"":2,""level"":28,""is_boss"":@FALSE])","车轮怪·火"
"suoluoer2e","""6032""",30004,6032,30005,"([""rank"":2,""star"":2,""level"":28,""is_boss"":@FALSE])","车轮怪·风"
"suoluoer2e","""6032""",30004,6032,30005,"([""rank"":2,""star"":2,""level"":28,""is_boss"":@FALSE])","车轮怪·风"
"suoluoer2e","""5081""",30004,5081,30005,"([""rank"":2,""star"":4,""level"":28,""is_boss"":@FALSE])","监视者·火"
"# 索罗尔废墟·3·普通",,,,,,
"suoluoer3e","""6035""",30004,6035,30005,"([""rank"":2,""star"":3,""level"":28,""is_boss"":@FALSE])","车轮怪·暗"
"suoluoer3e","""6035""",30004,6035,30005,"([""rank"":2,""star"":3,""level"":28,""is_boss"":@FALSE])","车轮怪·暗"
"suoluoer3e","""6035""",30004,6035,30005,"([""rank"":2,""star"":3,""level"":28,""is_boss"":@FALSE])","车轮怪·暗"
"suoluoer3e","""5085""",30004,5085,30005,"([""rank"":2,""star"":4,""level"":28,""is_boss"":@FALSE])","监视者·暗"
"# 索罗尔废墟·4·普通",,,,,,
"suoluoer4e","""2084""",30004,2084,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","魂女·光"
"suoluoer4e","""2084""",30004,2084,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","魂女·光"
"suoluoer4e","""2085""",30004,2085,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","魂女·暗"
"suoluoer4e","""5084""",30004,5084,30005,"([""rank"":2,""star"":4,""level"":29,""is_boss"":@FALSE])","监视者·光"
"# 索罗尔废墟·5·普通",,,,,,
"suoluoer5e","""5085""",30004,5085,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","监视者·暗"
"suoluoer5e","""5085""",30004,5085,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","监视者·暗"
"suoluoer5e","""4104""",30004,4104,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer5e","""5084""",30004,5084,30005,"([""rank"":2,""star"":4,""level"":29,""is_boss"":@FALSE])","监视者·光"
"# 索罗尔废墟·6·普通",,,,,,
"suoluoer6e","""6094""",30004,6094,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","唐伞小僧·光"
"suoluoer6e","""5084""",30004,5084,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","监视者·光"
"suoluoer6e","""4104""",30004,4104,30005,"([""rank"":2,""star"":3,""level"":29,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer6e","""4104""",30004,4104,30005,"([""rank"":2,""star"":4,""level"":29,""is_boss"":@FALSE])","鬼武士·光"
"# 索罗尔废墟·7·普通",,,,,,
"suoluoer7e","""6095""",30004,6095,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","唐伞小僧·暗"
"suoluoer7e","""4105""",30004,4105,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","鬼武士·暗"
"suoluoer7e","""5084""",30004,5084,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","监视者·光"
"suoluoer7e","""3115""",30004,3115,30005,"([""rank"":2,""star"":5,""level"":30,""is_boss"":@TRUE])","龙·暗"
"# 索罗尔废墟·1·困难",,,,,,
"suoluoer1n","""6021""",30004,6021,30005,"([""rank"":2,""star"":3,""level"":34,""is_boss"":@FALSE])","J先生·火"
"suoluoer1n","""6021""",30004,6021,30005,"([""rank"":2,""star"":3,""level"":34,""is_boss"":@FALSE])","J先生·火"
"suoluoer1n","""6021""",30004,6021,30005,"([""rank"":2,""star"":3,""level"":34,""is_boss"":@FALSE])","J先生·火"
"suoluoer1n","""6031""",30004,6031,30005,"([""rank"":2,""star"":5,""level"":34,""is_boss"":@FALSE])","车轮怪·火"
"# 索罗尔废墟·2·困难",,,,,,
"suoluoer2n","""6031""",30004,6031,30005,"([""rank"":2,""star"":3,""level"":34,""is_boss"":@FALSE])","车轮怪·火"
"suoluoer2n","""6032""",30004,6032,30005,"([""rank"":2,""star"":3,""level"":34,""is_boss"":@FALSE])","车轮怪·风"
"suoluoer2n","""6032""",30004,6032,30005,"([""rank"":2,""star"":3,""level"":34,""is_boss"":@FALSE])","车轮怪·风"
"suoluoer2n","""5081""",30004,5081,30005,"([""rank"":2,""star"":5,""level"":34,""is_boss"":@FALSE])","监视者·火"
"# 索罗尔废墟·3·困难",,,,,,
"suoluoer3n","""6094""",30004,6094,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","唐伞小僧·光"
"suoluoer3n","""5084""",30004,5084,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","监视者·光"
"suoluoer3n","""4104""",30004,4104,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer3n","""4104""",30004,4104,30005,"([""rank"":2,""star"":5,""level"":34,""is_boss"":@FALSE])","鬼武士·光"
"# 索罗尔废墟·4·困难",,,,,,
"suoluoer4n","""2084""",30004,2084,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","魂女·光"
"suoluoer4n","""2084""",30004,2084,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","魂女·光"
"suoluoer4n","""4114""",30004,4114,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","小魔女·光"
"suoluoer4n","""4115""",30004,4115,30005,"([""rank"":2,""star"":5,""level"":34,""is_boss"":@FALSE])","小魔女·暗"
"# 索罗尔废墟·5·困难",,,,,,
"suoluoer5n","""4115""",30004,4115,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","小魔女·暗"
"suoluoer5n","""5085""",30004,5085,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","监视者·暗"
"suoluoer5n","""4104""",30004,4104,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer5n","""4115""",30004,4115,30005,"([""rank"":2,""star"":5,""level"":34,""is_boss"":@FALSE])","小魔女·暗"
"# 索罗尔废墟·6·困难",,,,,,
"suoluoer6n","""6094""",30004,6094,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","唐伞小僧·光"
"suoluoer6n","""5084""",30004,5084,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","监视者·光"
"suoluoer6n","""4104""",30004,4104,30005,"([""rank"":2,""star"":4,""level"":34,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer6n","""4114""",30004,4114,30005,"([""rank"":2,""star"":5,""level"":34,""is_boss"":@FALSE])","小魔女·光"
"# 索罗尔废墟·7·困难",,,,,,
"suoluoer7n","""4115""",30004,4115,30005,"([""rank"":2,""star"":4,""level"":35,""is_boss"":@FALSE])","小魔女·暗"
"suoluoer7n","""4105""",30004,4105,30005,"([""rank"":2,""star"":4,""level"":35,""is_boss"":@FALSE])","鬼武士·暗"
"suoluoer7n","""5084""",30004,5084,30005,"([""rank"":2,""star"":4,""level"":35,""is_boss"":@FALSE])","监视者·光"
"suoluoer7n","""3115""",30004,3115,30005,"([""rank"":2,""star"":6,""level"":35,""is_boss"":@TRUE])","龙·暗"
"# 索罗尔废墟·1·地狱",,,,,,
"suoluoer1h","""6021""",30004,6021,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","J先生·火"
"suoluoer1h","""6021""",30004,6021,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","J先生·火"
"suoluoer1h","""6021""",30004,6021,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","J先生·火"
"suoluoer1h","""6031""",30004,6031,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","车轮怪·火"
"# 索罗尔废墟·2·地狱",,,,,,
"suoluoer2h","""6031""",30004,6031,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","车轮怪·火"
"suoluoer2h","""6032""",30004,6032,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","车轮怪·风"
"suoluoer2h","""6032""",30004,6032,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","车轮怪·风"
"suoluoer2h","""5081""",30004,5081,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","监视者·火"
"# 索罗尔废墟·3·地狱",,,,,,
"suoluoer3h","""6094""",30004,6094,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","唐伞小僧·光"
"suoluoer3h","""5084""",30004,5084,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","监视者·光"
"suoluoer3h","""4104""",30004,4104,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer3h","""4104""",30004,4104,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","鬼武士·光"
"# 索罗尔废墟·4·地狱",,,,,,
"suoluoer4h","""2084""",30004,2084,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","魂女·光"
"suoluoer4h","""2084""",30004,2084,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","魂女·光"
"suoluoer4h","""4114""",30004,4114,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","小魔女·光"
"suoluoer4h","""4115""",30004,4115,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","小魔女·暗"
"# 索罗尔废墟·5·地狱",,,,,,
"suoluoer5h","""4115""",30004,4115,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","小魔女·暗"
"suoluoer5h","""5085""",30004,5085,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","监视者·暗"
"suoluoer5h","""4104""",30004,4104,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer5h","""4115""",30004,4115,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","小魔女·暗"
"# 索罗尔废墟·6·地狱",,,,,,
"suoluoer6h","""6094""",30004,6094,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","唐伞小僧·光"
"suoluoer6h","""5084""",30004,5084,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","监视者·光"
"suoluoer6h","""4104""",30004,4104,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","鬼武士·光"
"suoluoer6h","""4114""",30004,4114,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","小魔女·光"
"# 索罗尔废墟·7·地狱",,,,,,
"suoluoer7h","""4115""",30004,4115,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","小魔女·暗"
"suoluoer7h","""4105""",30004,4105,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","鬼武士·暗"
"suoluoer7h","""5084""",30004,5084,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","监视者·光"
"suoluoer7h","""3115""",30004,3115,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@TRUE])","龙·暗"
"# 巨石圣域1",,,,,,
"e1","""9025""",30004,9025,30005,"([""rank"":1,""star"":3,""level"":12,""is_boss"":@FALSE])","护卫·风"
"e1","""9023""",30004,9023,30005,"([""rank"":1,""star"":3,""level"":12,""is_boss"":@FALSE])","护卫·风"
"e1","""9004""",30004,9004,30005,"([""rank"":1,""star"":4,""level"":12,""is_boss"":@TRUE])","巨石守卫·风"
"# 巨石圣域2",,,,,,
"e2","""9025""",30004,9025,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","护卫·水"
"e2","""9024""",30004,9024,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","护卫·水"
"e2","""9005""",30004,9005,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","巨石守卫·水"
"# 巨石圣域3",,,,,,
"e3","""9025""",30004,9025,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","护卫·光"
"e3","""9021""",30004,9021,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","护卫·光"
"e3","""9002""",30004,9002,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","巨石守卫·光"
"# 巨石圣域4",,,,,,
"e4","""9025""",30004,9025,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","护卫·暗"
"e4","""9020""",30004,9020,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","护卫·暗"
"e4","""9001""",30004,9001,30005,"([""rank"":1,""star"":4,""level"":25,""is_boss"":@TRUE])","巨石守卫·暗"
"# 巨石圣域5",,,,,,
"e5","""9025""",30004,9025,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@FALSE])","护卫·风"
"e5","""9022""",30004,9022,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@FALSE])","护卫·风"
"e5","""9003""",30004,9003,30005,"([""rank"":1,""star"":5,""level"":30,""is_boss"":@TRUE])","巨石守卫·风"
"# 巨石圣域6",,,,,,
"e6","""9025""",30004,9025,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","护卫·水"
"e6","""9023""",30004,9023,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","护卫·水"
"e6","""9004""",30004,9004,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","巨石守卫·水"
"# 巨石圣域7",,,,,,
"e7","""9025""",30004,9025,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@FALSE])","护卫·光"
"e7","""9024""",30004,9024,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@FALSE])","护卫·光"
"e7","""9005""",30004,9005,30005,"([""rank"":1,""star"":6,""level"":50,""is_boss"":@TRUE])","巨石守卫·光"
"# 巨石圣域8",,,,,,
"e8","""9025""",30004,9025,30005,"([""rank"":1,""star"":5,""level"":55,""is_boss"":@FALSE])","护卫·暗"
"e8","""9021""",30004,9021,30005,"([""rank"":1,""star"":5,""level"":55,""is_boss"":@FALSE])","护卫·暗"
"e8","""9002""",30004,9002,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","巨石守卫·暗"
"# 巨石圣域9",,,,,,
"e9","""9025""",30004,9025,30005,"([""rank"":1,""star"":5,""level"":60,""is_boss"":@FALSE])","护卫·火"
"e9","""9020""",30004,9020,30005,"([""rank"":1,""star"":5,""level"":60,""is_boss"":@FALSE])","护卫·火"
"e9","""9001""",30004,9001,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","巨石守卫·火"
"# 巨石圣域10",,,,,,
"e10","""9025""",30004,9025,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@FALSE])","护卫·火"
"e10","""9022""",30004,9022,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@FALSE])","护卫·火"
"e10","""9003""",30004,9003,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","巨石守卫·火"
"# 魔力圣域1",,,,,,
"sm1","""9066""",30004,9066,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@TRUE])","魂石结晶·魔"
"sm1","""2031""",30004,2031,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","火骷髅射手"
"sm1","""2032""",30004,2032,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","风骷髅射手"
"sm1","""2033""",30004,2033,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","水骷髅射手"
"sm1","""2074""",30004,2074,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域2",,,,,,
"sm2","""9066""",30004,9066,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@TRUE])","魂石结晶·魔"
"sm2","""2031""",30004,2031,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","火骷髅射手"
"sm2","""2032""",30004,2032,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","风骷髅射手"
"sm2","""2033""",30004,2033,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","水骷髅射手"
"sm2","""2074""",30004,2074,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域3",,,,,,
"sm3","""9066""",30004,9066,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","魂石结晶·魔"
"sm3","""2031""",30004,2031,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","火骷髅射手"
"sm3","""2032""",30004,2032,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","风骷髅射手"
"sm3","""2033""",30004,2033,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","水骷髅射手"
"sm3","""2074""",30004,2074,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域4",,,,,,
"sm4","""9066""",30004,9066,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魂石结晶·魔"
"sm4","""2031""",30004,2031,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","火骷髅射手"
"sm4","""2032""",30004,2032,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","风骷髅射手"
"sm4","""2033""",30004,2033,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","水骷髅射手"
"sm4","""2074""",30004,2074,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域5",,,,,,
"sm5","""9066""",30004,9066,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魂石结晶·魔"
"sm5","""2031""",30004,2031,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","火骷髅射手"
"sm5","""2032""",30004,2032,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","风骷髅射手"
"sm5","""2033""",30004,2033,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","水骷髅射手"
"sm5","""2074""",30004,2074,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域6",,,,,,
"sm6","""9066""",30004,9066,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","魂石结晶·魔"
"sm6","""2031""",30004,2031,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","火骷髅射手"
"sm6","""2032""",30004,2032,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","风骷髅射手"
"sm6","""2033""",30004,2033,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","水骷髅射手"
"sm6","""2074""",30004,2074,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域7",,,,,,
"sm7","""9066""",30004,9066,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魂石结晶·魔"
"sm7","""2031""",30004,2031,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","火骷髅射手"
"sm7","""2032""",30004,2032,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","风骷髅射手"
"sm7","""2033""",30004,2033,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","水骷髅射手"
"sm7","""2074""",30004,2074,30005,"([""rank"":2,""star"":5,""level"":50,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域8",,,,,,
"sm8","""9066""",30004,9066,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","魂石结晶·魔"
"sm8","""2031""",30004,2031,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","火骷髅射手"
"sm8","""2032""",30004,2032,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","风骷髅射手"
"sm8","""2033""",30004,2033,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","水骷髅射手"
"sm8","""2074""",30004,2074,30005,"([""rank"":2,""star"":6,""level"":55,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域9",,,,,,
"sm9","""9066""",30004,9066,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魂石结晶·魔"
"sm9","""2031""",30004,2031,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","火骷髅射手"
"sm9","""2032""",30004,2032,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","风骷髅射手"
"sm9","""2033""",30004,2033,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","水骷髅射手"
"sm9","""2074""",30004,2074,30005,"([""rank"":2,""star"":6,""level"":60,""is_boss"":@FALSE])","光镰刀使者"
"# 魔力圣域10",,,,,,
"sm10","""9066""",30004,9066,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魂石结晶·魔"
"sm10","""2031""",30004,2031,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","火骷髅射手"
"sm10","""2032""",30004,2032,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","风骷髅射手"
"sm10","""2033""",30004,2033,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","水骷髅射手"
"sm10","""2074""",30004,2074,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","光镰刀使者"
"# 火之圣域1",,,,,,
"sf1","""9061""",30004,9061,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@TRUE])","魂石结晶·火"
"sf1","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","火骷髅射手"
"sf1","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","火骷髅射手"
"sf1","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","火骷髅射手"
