"# monster.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 怪物信息表",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#编号*","备注","名字*","觉醒名字*","图档*","标记位*","星级*","觉醒阶位*","组别*","能合成的怪物*","系统购买价格*","是否是材料宠物*","技能伤害类型*","类型*","种族*","初始等级*","抽取标识","图鉴是否显示*","图鉴奖励参数*","元素*","模型id*","受创点偏移*","箭头偏移*","短描述脚本*","默认初始化初始化*","默认初始化规则*","初始技能*","关联怪物*","AI脚本*","AI脚本参数*","生命系数*","生命觉醒*","攻击系数*","攻击觉醒*","防御系数*","防御觉醒*","默认敏捷*","敏捷觉醒*","默认速度*","默认速度*","显示头像*","基准移动速度*","移动速度缩放*","攻击速度*","施法速度*","经验脚本*","经验参数*","元素经验系数*","觉醒经验系数*","最大星级*","宠物召唤碎片的数量*","光暗召唤石碎片权重","传说召唤石碎片权重","未知召唤石权重","神秘召唤石权重","火之召唤石权重","风之召唤石权重","水之召唤石权重","光暗召唤石权重","传说召唤石权重","历练召唤权重","友情召唤权重","水晶召唤权重","刻印召唤权重","预留","宠物碎片召唤","好友地下城抽取","市场1-2星权重","成长召唤卷权重","史诗召唤卷权重","能否提升技能等级*","分享描述*","觉醒描述*","觉醒描述参数*","觉醒材料*"
"auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto"
6083,"恶魔之书·水","monster_name_6081","monster_name_6081","""6083""",235,4,1,18,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M6081_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({277,1}),({278,1}),({279,1})}),2:({({277,1}),({278,1}),({279,1}),({469,1})})])","({})",3001,"([])",7,0,-336,0,19,0,111,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":469, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_WS,10}), ({@MED_WS,20}), })"
6084,"恶魔之书·光","monster_name_6081","monster_name_6081","""6084""",236,4,1,18,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M6081_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({264,1}),({265,1}),({266,1})}),2:({({264,1}),({265,1}),({266,1}),({465,1})})])","({})",3001,"([])",17,0,-310,0,43,0,105,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":465, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_LS,10}), ({@MED_LS,20}), })"
6085,"恶魔之书·暗","monster_name_6081","monster_name_6081","""6085""",237,4,1,18,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M6081_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({267,1}),({268,1}),({269,1})}),2:({({267,1}),({268,1}),({269,1}),({466,1})})])","({})",3001,"([])",32,0,-300,0,68,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":466, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_DS,10}), ({@MED_DS,20}), })"
6091,"唐伞小僧·火","monster_name_6091","monster_name_6091","""6091""",238,4,1,51,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_DEF_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M6091_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({924,1}),({925,1}),({926,1})}),2:({({924,1}),({925,1}),({926,1}),({927,1})})])","({})",3001,"([])",-31,0,-316,0,111,0,104,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":927, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_FS,10}), ({@MED_FS,20}), })"
6092,"唐伞小僧·风","monster_name_6091","monster_name_6091","""6092""",239,4,1,51,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M6091_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({928,1}),({929,1}),({930,1})}),2:({({928,1}),({929,1}),({930,1}),({931,1})})])","({})",3001,"([])",-28,0,-331,0,120,0,104,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":931, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_SS,10}), ({@MED_SS,20}), })"
6093,"唐伞小僧·水","monster_name_6091","monster_name_6091","""6093""",240,4,1,51,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M6091_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({932,1}),({933,1}),({934,1})}),2:({({932,1}),({933,1}),({934,1}),({936,1})})])","({})",3001,"([])",-39,0,-335,0,134,0,104,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":936, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_WS,10}), ({@MED_WS,20}), })"
6094,"唐伞小僧·光","monster_name_6091","monster_name_6091","""6094""",241,4,1,51,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M6091_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({916,1}),({917,1}),({918,1})}),2:({({916,1}),({917,1}),({918,1}),({919,1})})])","({})",3001,"([])",-38,0,-312,0,110,0,104,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":919, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_LS,10}), ({@MED_LS,20}), })"
6095,"唐伞小僧·暗","monster_name_6091","monster_name_6091","""6095""",242,4,1,51,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_SUP_TYPE","@RACE_MATERIAL",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M6091_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({920,1}),({921,1}),({922,1})}),2:({({920,1}),({921,1}),({922,1}),({923,1})})])","({})",3001,"([])",-42,0,-326,0,132,0,104,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":923, ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_DS,10}), ({@MED_DS,20}), })"
6201,"精金魔像·火","monster_name_6201","monster_name_6201","""6201""",243,3,1,17,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M6201_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5016,1}),({5017,1}),({5018,1})}),2:({({5016,1}),({5017,1}),({5018,1}),({462,1})}),])","({})",3001,"([])",141,0,-304,0,-229,0,90,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
6202,"精金魔像·风","monster_name_6201","monster_name_6201","""6202""",244,3,1,17,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M6201_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5019,1}),({5020,1}),({5021,1})}),2:({({5019,1}),({5020,1}),({5021,1}),({463,1})}),])","({})",3001,"([])",141,0,-358,0,-202,0,92,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
6203,"精金魔像·水","monster_name_6201","monster_name_6201","""6203""",245,3,1,17,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M6201_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5022,1}),({5023,1}),({5024,1})}),2:({({5022,1}),({5023,1}),({5024,1}),({464,1})}),])","({})",3001,"([])",151,0,-324,0,-204,0,88,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
6204,"精金魔像·光","monster_name_6201","monster_name_6201","""6204""",246,3,1,17,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M6201_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5010,1}),({5011,1}),({5012,1})}),2:({({5010,1}),({5011,1}),({5012,1}),({460,1})}),])","({})",3001,"([])",112,0,-313,0,-204,0,90,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
6205,"精金魔像·暗","monster_name_6201","monster_name_6201","""6205""",247,3,1,17,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M6201_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5013,1}),({5014,1}),({5015,1})}),2:({({5013,1}),({5014,1}),({5015,1}),({461,1})}),])","({})",3001,"([])",141,0,-356,0,-197,0,91,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
"# 教廷骑士标记位中断于344其他教廷骑士接上，标记位376用于绫、组别64已用于绫，下一只顺延",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 通天塔怪物",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,"毁灭之壁·火","monster_name_8001","monster_name_8001","""8011""",248,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M8011_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6006,1}),({6007,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8002,"荆棘之壁·风","monster_name_8002","monster_name_8002","""8012""",249,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M8011_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6018,1}),({6019,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8003,"弱点之壁·水","monster_name_8003","monster_name_8003","""8013""",250,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M8011_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6010,1}),({6011,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8004,"护盾之壁·光","monster_name_8004","monster_name_8004","""8014""",251,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M8011_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6001,1}),({6002,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8005,"幻象之壁·暗","monster_name_8005","monster_name_8005","""8015""",252,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M8011_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6003,1}),({6005,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8011,"炎狱之壁·火","monster_name_8011","monster_name_8011","""8011""",253,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M8011_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6016,1}),({6017,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8012,"能量之壁·风","monster_name_8012","monster_name_8012","""8012""",254,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M8011_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6008,1}),({6009,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8013,"极冷之壁·水","monster_name_8013","monster_name_8013","""8013""",255,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M8011_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6020,1}),({6022,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8014,"光辉之壁·光","monster_name_8014","monster_name_8014","""8014""",256,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M8011_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6012,1}),({6013,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8015,"亡灵之壁·暗","monster_name_8015","monster_name_8015","""8015""",257,3,1,2000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M8011_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6014,1}),({6015,1}),({6000,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8024,"光明守护者·光","monster_name_8024","monster_name_8024","""8024""",258,6,1,2001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M8021_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6101,1}),({6102,1}),({6103,1}),({6104,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
8025,"黑暗守护者·暗","monster_name_8025","monster_name_8025","""8025""",259,6,1,2001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M8021_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({6105,1}),({6106,1}),({6107,1}),({6108,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 巨石地下城怪物",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,"巨石守护者·火","monster_name_9001","monster_name_9001","""9001""",260,3,1,1000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9001_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5042,1}),({5043,1}),({5044,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9002,"巨石守护者·风","monster_name_9001","monster_name_9001","""9002""",261,3,1,1000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9001_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5045,1}),({5046,1}),({5047,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9003,"巨石守护者·水","monster_name_9001","monster_name_9001","""9003""",262,3,1,1000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9001_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5048,1}),({5049,1}),({5050,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9004,"巨石守护者·光","monster_name_9001","monster_name_9001","""9004""",263,3,1,1000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9001_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5035,1}),({5036,1}),({5037,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9005,"巨石守护者·暗","monster_name_9001","monster_name_9001","""9005""",264,3,1,1000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9001_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5039,1}),({5040,1}),({5041,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9011,"火焰符石·火","monster_name_9011","monster_name_9011","""9011""",265,3,1,1001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9011_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5003,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9012,"能量符石·风","monster_name_9012","monster_name_9012","""9012""",266,3,1,1001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9011_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5004,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9013,"寒冰符石·水","monster_name_9013","monster_name_9013","""9013""",267,3,1,1001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9011_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5006,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
